Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-10-13,2015,10,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2015-41,27.98,28.77,27.88,28.29,1328800.0,27.26,0.005687936200196031,24.32499999999999,23.599600000000006
2015-10-14,2015,10,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2015-41,28.5,28.67,27.56,27.81,912900.0,26.8,-0.016967299682504322,24.61357142857142,23.698200000000007
2015-10-15,2015,10,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2015-41,28.05,29.56,27.67,29.25,1812500.0,28.18,0.05177997558871916,24.947857142857135,23.811400000000006
2015-10-16,2015,10,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,41,2015-41,29.28,29.67,28.61,29.61,1369900.0,28.53,0.012307718337692952,25.364285714285703,23.922200000000007
2015-10-19,2015,10,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2015-42,29.75,31.45,29.63,31.0,2647400.0,29.87,0.046943492074019044,25.840714285714277,24.056600000000003
2015-10-20,2015,10,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2015-42,30.75,31.64,28.95,31.37,2527800.0,30.23,0.011935728218502861,26.301428571428566,24.181600000000003
2015-10-21,2015,10,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2015-42,31.62,33.1,31.25,32.87,1849200.0,31.67,0.04781619440055551,26.86142857142857,24.328000000000007
2015-10-22,2015,10,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2015-42,33.0,33.86,32.61,33.4,2212500.0,32.18,0.01612410452841173,27.48928571428571,24.487400000000008
2015-10-23,2015,10,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,42,2015-42,33.93,35.13,33.85,34.84,1842500.0,33.57,0.04311386529788663,28.132142857142856,24.670600000000004
2015-10-26,2015,10,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2015-43,35.0,35.75,34.25,35.59,1786500.0,34.29,0.021526868670339372,28.912142857142857,24.869800000000005
2015-10-27,2015,10,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2015-43,35.42,35.5,34.26,35.11,1686800.0,33.83,-0.013486852607546784,29.638571428571424,25.0466
2015-10-28,2015,10,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2015-43,34.99,35.28,34.53,34.98,1804100.0,33.7,-0.003702623669998628,30.249999999999996,25.225000000000005
2015-10-29,2015,10,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2015-43,34.83,35.05,34.35,34.76,1060300.0,33.49,-0.006289274007461709,30.76428571428571,25.400600000000004
2015-10-30,2015,10,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,43,2015-43,34.67,35.18,34.57,34.7,1060200.0,33.43,-0.0017260400604398596,31.216428571428565,25.595600000000005
2015-11-02,2015,11,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2015-44,34.89,35.91,34.64,35.31,1496700.0,34.02,0.017579137609989415,31.699285714285708,25.824800000000003
2015-11-03,2015,11,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2015-44,35.72,36.33,35.22,36.17,1195600.0,34.85,0.02435541105775907,32.27428571428571,26.099400000000006
2015-11-04,2015,11,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2015-44,36.17,36.84,35.66,35.97,1449900.0,34.66,-0.005528928222446994,32.73714285714285,26.36660000000001
2015-11-05,2015,11,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2015-44,36.09,37.1,35.69,37.0,921600.0,35.65,0.028634856299041056,33.24571428571427,26.64040000000001
2015-11-06,2015,11,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,44,2015-44,37.04,38.52,37.01,38.07,1525300.0,36.68,0.028918685331228433,33.73214285714285,26.93520000000001
2015-11-09,2015,11,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2015-45,37.69,37.7,35.08,35.66,3028400.0,34.36,-0.06330428629607432,34.02714285714284,27.181000000000008
2015-11-10,2015,11,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2015-45,35.67,36.92,35.54,36.48,1253500.0,35.15,0.022994785696164755,34.27571428571427,27.447400000000012
2015-11-11,2015,11,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2015-45,36.6,36.78,35.94,36.13,972100.0,34.81,-0.009594242195738123,34.46357142857142,27.712600000000013
2015-11-12,2015,11,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2015-45,36.15,36.19,35.61,35.79,771100.0,34.48,-0.009410491245241737,34.52857142857142,27.93860000000001
2015-11-13,2015,11,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,45,2015-45,35.66,36.23,34.9,35.25,986900.0,33.96,-0.015087962783202125,34.50499999999998,28.166200000000014
2015-11-16,2015,11,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2015-46,34.89,35.34,33.88,35.13,1504800.0,33.85,-0.003404430915525891,34.50642857142855,28.38940000000001
2015-11-17,2015,11,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2015-46,35.39,36.41,35.39,35.53,1300200.0,34.23,0.011386681026195333,34.54428571428569,28.60140000000001
2015-11-18,2015,11,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2015-46,35.51,36.0,34.38,35.69,1304400.0,34.39,0.004502947976743332,34.60857142857141,28.81880000000001
2015-11-19,2015,11,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2015-46,35.74,37.21,35.71,36.78,993400.0,35.44,0.030540801290716013,34.75214285714284,29.051200000000012
2015-11-20,2015,11,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,46,2015-46,37.07,37.85,36.83,37.73,824300.0,36.35,0.02582939516086502,34.91857142857141,29.29460000000001
2015-11-23,2015,11,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2015-47,37.72,37.76,36.73,36.77,927300.0,35.43,-0.025443889494766614,34.95999999999998,29.52000000000001
2015-11-24,2015,11,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2015-47,36.27,37.07,36.0,36.8,811300.0,35.46,0.000815736039188053,35.017142857142844,29.74720000000001
2015-11-25,2015,11,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2015-47,37.08,37.11,36.12,36.6,587600.0,35.26,-0.005434704258058254,34.9892857142857,29.96900000000001
2015-11-27,2015,11,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,47,2015-47,36.6,37.48,36.4,36.89,438600.0,35.54,0.007923409457790465,34.907857142857125,30.192800000000013
2015-11-30,2015,11,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2015-48,37.12,37.3,36.07,36.2,997100.0,34.88,-0.01870433520297976,34.944999999999986,30.415400000000012
2015-12-01,2015,12,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2015-48,36.25,36.83,36.23,36.73,1526600.0,35.39,0.014641029662445293,34.962142857142844,30.636600000000016
2015-12-02,2015,12,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2015-48,37.27,38.61,37.08,38.38,1385000.0,36.98,0.04492232258520712,35.117142857142845,30.908000000000015
2015-12-03,2015,12,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2015-48,38.62,39.93,37.45,37.47,1852500.0,36.1,-0.023710208244962283,35.23285714285713,31.164800000000014
2015-12-04,2015,12,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x7fd7783006d0>>,48,2015-48,38.01,39.08,38.01,38.48,1159300.0,37.08,0.026954851173727423,35.45571428571427,31.451200000000014
